,Unnamed: 0,Unnamed: 0.1,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,bf_StudentID,cla_Name,cla_id
11619,11619,60099,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13772,-2.0,,,,,,
11620,11620,60100,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13775,-2.0,,,,,,
11621,11621,60101,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13782,-2.0,,,,,,
11622,11622,60102,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13830,-2.0,,,,,,
11623,11623,60103,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13835,-2.0,,,,,,
11624,11624,60104,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13842,-2.0,,,,,,
11625,11625,60105,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13845,-2.0,,,,,,
11626,11626,60106,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13851,-2.0,,,,,,
11627,11627,60107,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13854,-2.0,,,,,,
11628,11628,60108,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13855,67.0,-1.615867,67.07306,0.9444444,,,
11629,11629,60109,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13859,-2.0,,,,,,
11630,11630,60110,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13865,-2.0,,,,,,
11631,11631,60111,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13871,-2.0,,,,,,
11632,11632,60112,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13874,-2.0,,,,,,
11633,11633,60113,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13876,-2.0,,,,,,
11634,11634,60114,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13881,-2.0,,,,,,
11635,11635,60115,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13898,-2.0,,,,,,
11636,11636,60116,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13910,-2.0,,,,,,
11637,11637,60117,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13934,-2.0,,,,,,
11638,11638,60118,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13497,-2.0,,,,,,
11639,11639,60119,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13533,-2.0,,,,,,
11640,11640,60120,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13535,-2.0,,,,,,
11641,11641,60121,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13545,-2.0,,,,,,
11642,11642,60122,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13558,-2.0,,,,,,
11643,11643,60123,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13571,-2.0,,,,,,
11644,11644,60124,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13581,-2.0,,,,,,
11645,11645,60125,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13613,-2.0,,,,,,
11646,11646,60126,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13618,-2.0,,,,,,
11647,11647,60127,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13636,-2.0,,,,,,
11648,11648,60128,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13648,-2.0,,,,,,
11649,11649,60129,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13652,-2.0,,,,,,
11650,11650,60130,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13662,-2.0,,,,,,
11651,11651,60131,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13669,-2.0,,,,,,
11652,11652,60132,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13683,-2.0,,,,,,
11653,11653,60133,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13715,-2.0,,,,,,
11654,11654,60134,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13719,-2.0,,,,,,
11655,11655,60135,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13733,-2.0,,,,,,
11656,11656,60136,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13766,-2.0,,,,,,
11657,11657,60137,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13771,-2.0,,,,,,
11658,11658,60138,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13772,-2.0,,,,,,
11659,11659,60139,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13775,-2.0,,,,,,
11660,11660,60140,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13782,-2.0,,,,,,
11661,11661,60141,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13830,-2.0,,,,,,
11662,11662,60142,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13835,-2.0,,,,,,
11663,11663,60143,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13842,-2.0,,,,,,
11664,11664,60144,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13845,-2.0,,,,,,
11665,11665,60145,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13851,-2.0,,,,,,
11666,11666,60146,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13854,-2.0,,,,,,
11667,11667,60147,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13855,-2.0,,,,,,
11668,11668,60148,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13859,-2.0,,,,,,
11669,11669,60149,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13865,-2.0,,,,,,
11670,11670,60150,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13871,-2.0,,,,,,
11671,11671,60151,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13874,-2.0,,,,,,
11672,11672,60152,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13876,-2.0,,,,,,
11673,11673,60153,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13881,-2.0,,,,,,
11674,11674,60154,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13898,-2.0,,,,,,
11675,11675,60155,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13910,-2.0,,,,,,
11676,11676,60156,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,13934,-2.0,,,,,,
11677,11677,60157,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13497,-2.0,,,,,,
11678,11678,60158,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13533,-2.0,,,,,,
11679,11679,60159,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13535,-2.0,,,,,,
11680,11680,60160,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13545,-2.0,,,,,,
11681,11681,60161,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13558,-2.0,,,,,,
11682,11682,60162,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13571,-2.0,,,,,,
11683,11683,60163,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13581,-2.0,,,,,,
11684,11684,60164,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13613,-2.0,,,,,,
11685,11685,60165,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13618,-2.0,,,,,,
11686,11686,60166,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13636,-2.0,,,,,,
11687,11687,60167,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13648,-2.0,,,,,,
11688,11688,60168,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13652,-2.0,,,,,,
11689,11689,60169,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13662,-2.0,,,,,,
11690,11690,60170,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13669,-2.0,,,,,,
11691,11691,60171,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13683,-2.0,,,,,,
11692,11692,60172,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13715,-2.0,,,,,,
11693,11693,60173,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13719,-2.0,,,,,,
11694,11694,60174,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13733,-2.0,,,,,,
11695,11695,60175,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13766,-2.0,,,,,,
11696,11696,60176,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13771,-2.0,,,,,,
11697,11697,60177,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13772,-2.0,,,,,,
11698,11698,60178,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13775,-2.0,,,,,,
11699,11699,60179,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13782,-2.0,,,,,,
11700,11700,60180,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13830,-2.0,,,,,,
11701,11701,60181,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13835,-2.0,,,,,,
11702,11702,60182,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13842,-2.0,,,,,,
11703,11703,60183,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13845,-2.0,,,,,,
11704,11704,60184,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13851,-2.0,,,,,,
11705,11705,60185,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13854,-2.0,,,,,,
11706,11706,60186,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13855,-2.0,,,,,,
11707,11707,60187,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13859,-2.0,,,,,,
11708,11708,60188,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13865,-2.0,,,,,,
11709,11709,60189,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13871,-2.0,,,,,,
11710,11710,60190,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13874,-2.0,,,,,,
11711,11711,60191,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13876,-2.0,,,,,,
11712,11712,60192,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13881,-2.0,,,,,,
11713,11713,60193,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13898,83.0,0.3967774000000001,83.17421999999998,0.5,,,
11714,11714,60194,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13910,-2.0,,,,,,
11715,11715,60195,2017学年度第一学期期末总评,59.0,技术,2017-2018-1,5,2018/1/23 00:00:00,13934,-2.0,,,,,,
11716,11716,60196,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13598,-2.0,,,,,,
11717,11717,60197,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13606,-2.0,,,,,,
11718,11718,60198,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13643,75.0,-0.642517,74.85986,0.7798913000000001,,,
11719,11719,61174,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13649,84.0,0.49000900000000003,83.92007,0.3668478,,,
11720,11720,61175,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13653,71.0,-1.1458620000000002,70.83310999999998,0.8641304,,,
11721,11721,61176,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13677,75.0,-0.642517,74.85986,0.7771739000000001,,,
11722,11722,61177,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13696,71.0,-1.1458620000000002,70.83310999999998,0.8668478000000001,,,
11723,11723,61178,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13698,80.0,-0.013335900000000001,79.89331,0.5733696,,,
11724,11724,61179,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13704,71.0,-1.1458620000000002,70.83310999999998,0.8695652,,,
11725,11725,61180,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13706,71.0,-1.1458620000000002,70.83310999999998,0.8722825999999999,,,
11726,11726,61181,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13734,79.0,-0.1391721,78.88662,0.6413044,,,
11727,11727,61182,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13742,81.0,0.1125003,80.9,0.5570651999999999,,,
11728,11728,61183,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13743,66.0,-1.775043,65.79966,0.9211956,,,
11729,11729,61184,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13763,69.0,-1.397534,68.81973,0.8994565000000001,,,
11730,11730,61185,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13784,86.0,0.7416814,85.93345,0.2472826,,,
11731,11731,61186,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13793,73.0,-0.8941895000000001,72.84648,0.8233696,,,
11732,11732,61187,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13797,-2.0,,,,,,
11733,11733,61188,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13799,81.0,0.1125003,80.9,0.5543478000000001,,,
11734,11734,61189,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13820,-2.0,,,,,,
11735,11735,61190,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13823,73.0,-0.8941895000000001,72.84648,0.8206521999999999,,,
11736,11736,61191,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13826,80.0,-0.013335900000000001,79.89331,0.5760869000000001,,,
11737,11737,61192,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13828,88.0,0.9933538000000001,87.94683,0.11413039999999998,,,
11738,11738,61193,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13832,77.0,-0.3908446,76.87325,0.7228260999999999,,,
11739,11739,61194,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13839,57.0,-2.907569,56.73945,0.9918478000000001,,,
11740,11740,61195,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13861,79.0,-0.1391721,78.88662,0.6385869000000001,,,
11741,11741,61196,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13877,82.0,0.23833649999999998,81.90669,0.4918478,,,
11742,11742,61197,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13891,87.0,0.8675177,86.94014,0.2255435,,,
11743,11743,61198,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13911,61.0,-2.404224,60.76621,0.9836956,,,
11744,11744,61199,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13912,67.0,-1.6492069999999999,66.80634,0.9157609,,,
11745,11745,61200,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13914,76.0,-0.5166808,75.86655,0.7282609,,,
11746,11746,61201,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13922,74.0,-0.7683532,73.85316999999998,0.7826086999999999,,,
11747,11747,61202,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13926,85.0,0.6158452,84.92676999999998,0.35326090000000004,,,
11748,11748,61203,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13931,52.0,-3.53675,51.706,1.0,,,
11749,11749,61204,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,13936,73.0,-0.8941895000000001,72.84648,0.8179348000000001,,,
11750,11750,61205,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13491,78.0,-0.2446995,78.0424,0.6532258000000001,,,
11751,11751,61206,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13498,83.0,0.3809239,83.04739000000002,0.3790323,,,
11752,11752,61207,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13506,79.0,-0.11957480000000001,79.0434,0.5685484000000001,,,
11753,11753,61208,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13509,82.0,0.2557992,82.04639,0.47177420000000003,,,
11754,11754,61209,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13510,96.0,2.007545,96.06036,0.01209677,,,
11755,11755,61210,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13529,72.0,-0.9954476000000001,72.03641999999998,0.8104839,,,
11756,11756,61211,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13540,-2.0,,,,,,
11757,11757,61212,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13541,62.0,-2.2466939999999997,62.02644,0.9838709999999999,,,
11758,11758,61213,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13543,84.0,0.5060486,84.04839,0.3669355,,,
11759,11759,61214,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13553,81.0,0.1306746,81.04539,0.4758064,,,
11760,11760,61215,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13577,88.0,1.0065469999999999,88.05238,0.1572581,,,
11761,11761,61216,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13584,85.0,0.6311733,85.04939,0.266129,,,
11762,11762,61217,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13598,-2.0,,,,,,
11763,11763,61218,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13606,82.0,0.2557992,82.04639,0.4677419,,,
11764,11764,61219,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13643,70.0,-1.2456969999999998,70.03442,0.875,,,
11765,11765,61220,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13649,83.0,0.3809239,83.04739000000002,0.3830645,,,
11766,11766,61221,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13653,68.0,-1.495946,68.03243,0.9072581000000001,,,
11767,11767,61222,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13677,79.0,-0.11957480000000001,79.0434,0.5725806,,,
11768,11768,61223,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13696,78.0,-0.2446995,78.0424,0.6491935000000001,,,
11769,11769,61224,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13698,72.0,-0.9954476000000001,72.03641999999998,0.8145161,,,
11770,11770,61225,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13704,81.0,0.1306746,81.04539,0.47983869999999995,,,
11771,11771,61226,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13706,66.0,-1.7461959999999999,66.03043000000001,0.9475806,,,
11772,11772,61227,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13734,88.0,1.0065469999999999,88.05238,0.15322579999999994,,,
11773,11773,61228,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13742,-2.0,,,,,,
11774,11774,61767,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13743,73.0,-0.8703228999999999,73.03741,0.8024194,,,
11775,11775,61768,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13763,79.0,-0.11957480000000001,79.0434,0.5604839,,,
11776,11776,61769,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13784,-2.0,,,,,,
11777,11777,61770,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13793,80.0,0.005549885,80.0444,0.5483871,,,
11778,11778,61771,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13797,84.0,0.5060486,84.04839,0.375,,,
11779,11779,61772,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13799,79.0,-0.11957480000000001,79.0434,0.5645161,,,
11780,11780,61773,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13820,-2.0,,,,,,
11781,11781,61774,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13823,-2.0,,,,,,
11782,11782,61775,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13826,86.0,0.7562979000000001,86.05038,0.26209679999999996,,,
11783,11783,61776,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13828,84.0,0.5060486,84.04839,0.3709677,,,
11784,11784,61777,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13832,-2.0,,,,,,
11785,11785,61778,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13839,73.0,-0.8703228999999999,73.03741,0.7983871,,,
11786,11786,61779,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13861,88.0,1.0065469999999999,88.05238,0.1491936,,,
11787,11787,61780,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13877,78.0,-0.2446995,78.0424,0.6572581000000001,,,
11788,11788,61781,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13891,-2.0,,,,,,
11789,11789,61782,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13911,69.0,-1.370822,69.03341999999999,0.9032258,,,
11790,11790,61783,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13912,-2.0,,,,,,
11791,11791,61784,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13914,-2.0,,,,,,
11792,11792,61785,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13922,79.0,-0.11957480000000001,79.0434,0.5564515999999999,,,
11793,11793,61786,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13926,90.0,1.256797,90.05436999999998,0.09274194,,,
11794,11794,61787,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13931,77.0,-0.3698241,77.0414,0.6653226,,,
11795,11795,61788,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13936,75.0,-0.6200734999999999,75.03941,0.7540323,,,
11796,11796,61789,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13491,87.0,0.8737913,86.99033,0.155102,,,
11797,11797,61790,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13498,84.0,0.4979946,83.98396,0.355102,,,
11798,11798,61791,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13506,91.0,1.374854,90.99883,0.03673469,,,
11799,11799,61792,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13509,82.0,0.2474634,81.97971,0.46938779999999997,,,
11800,11800,61793,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13510,82.0,0.2474634,81.97971,0.47346940000000004,,,
11801,11801,61794,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13529,82.0,0.2474634,81.97971,0.477551,,,
11802,11802,61795,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13540,84.0,0.4979946,83.98396,0.3591837,,,
11803,11803,61796,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13541,68.0,-1.506255,67.94996,0.9102041,,,
11804,11804,61797,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13543,82.0,0.2474634,81.97971,0.4816326,,,
11805,11805,61798,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13553,78.0,-0.2535989,77.97121,0.7020408,,,
11806,11806,61799,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13577,85.0,0.6232601999999999,84.98608,0.3020408,,,
